title,name,job_salary,comp_name
餐饮,人走账清包吃住急招,6000-8000元/月,广州凌阳物流供应链有限公司
餐饮,长白班包吃住工作轻松,6000-8000元/月,广州凌阳物流供应链有限公司
餐饮,大量招品检长期短期,6000-8000元/月,广州凌阳物流供应链有限公司
餐饮,月入7千辞工结清月,6000-8000元/月,广州凌阳物流供应链有限公司
餐饮,大量招品检长期短期,6000-8000元/月,广州凌阳物流供应链有限公司
餐饮,骑手福利多高佣金,8500-13500元/月,广州穗云企业管理有限公司
餐饮,急招拔罐刮痧学徒/服务员,7500-9500元/月,广州唯爱聚美科技有限公司
餐饮,祈福站点招送餐员有车有住,8000-12000元/月,深圳大唐宏业网络科技有限公司
餐饮,爆单站点高薪送餐员,8320-15400元/月,深圳瑞亨物流有限公司
餐饮,站点直招外卖员,8500-13500元/月,广州穗云企业管理有限公司
餐饮,人走账清包吃住急招,6000-8000元/月,广州凌阳物流供应链有限公司
餐饮,无需经验新手送餐员,8500-13500元/月,广州穗云企业管理有限公司
餐饮,天河区送餐员+高薪福利好,7000-13000元/月,宁波万古配送服务有限公司
餐饮,美团骑手就近分配站点,7000-14000元/月,北京三快到家科技有限公司
餐饮,送餐员过万包车住不交费,8500-13500元/月,仕旗实业（广州）有限公司
餐饮,送餐员无门槛9K起,8500-13500元/月,仕旗实业（广州）有限公司
餐饮,坚决不分期无押金招送餐员,9000-15000元/月,深圳瑞亨物流有限公司
餐饮,高薪送餐员福利好供车住,8000-15000元/月,深圳瑞亨物流有限公司
餐饮,急招送餐员提供车子和住宿,7500-15000元/月,深圳瑞亨物流有限公司
餐饮,爆单商圈急招高薪福利好,9000-15000元/月,深圳瑞亨物流有限公司
餐饮,8k+送餐骑手急招包住,7000-12000元/月,广州仟寻企业管理有限公司
餐饮,来做送餐员生活有滋有味,9000-15000元/月,深圳瑞亨物流有限公司
餐饮,饿了么+钱多事少+区域小,9500-16000元/月,深圳瑞亨物流有限公司
餐饮,高薪送餐员轻松上手+车住,9000-15000元/月,深圳瑞亨物流有限公司
餐饮,美团直招骑手送餐员配送员,7000-14000元/月,北京三快到家科技有限公司
餐饮,送餐员工作自由还高薪,9000-15000元/月,深圳瑞亨物流有限公司
餐饮,人走账清包吃住急招,6000-8000元/月,广州凌阳物流供应链有限公司
餐饮,全职骑手包车住+新人补贴,9000-15000元/月,深圳瑞亨物流有限公司
餐饮,陈家祠火热招聘送餐员,8500-13500元/月,广州穗云企业管理有限公司
餐饮,急招配送骑手,7000-10000元/月,美团配送合作商
餐饮,穷的心慌慌就来做送餐员,9000-15000元/月,深圳瑞亨物流有限公司
餐饮,黄埔美团骑手8k-15k,8000-16000元/月,北京三快到家科技有限公司
餐饮,广州越秀番禺黄埔急招骑手,8600-12000元/月,深圳大唐宏业网络科技有限公司
餐饮,黄埔美团骑手8k-15k,6000-12000元/月,北京三快到家科技有限公司
餐饮,站点直聘月入过万,8000-15000元/月,美团配送合作商
餐饮,服务员转教练学徒包吃住,6000-9000元/月,广州圆中圆快递代理有限公司
餐饮,白云万达送餐员-单多价高,6000-9000元/月,东莞市志晟信息咨询有限公司
餐饮,花都广场送餐员-单多价高,6000-9000元/月,东莞市志晟信息咨询有限公司
餐饮,金沙洲送餐员单多收入高,8000-12000元/月,美团配送合作商
餐饮,全广州火热招聘送餐员,8500-13500元/月,广州穗云企业管理有限公司
餐饮,聘请服务员包食宿待遇优,面议,深圳市点一杯餐饮管理有限公司
餐饮,同德围送餐员+提供住宿,6000-10000元/月,东莞市志晟信息咨询有限公司
餐饮,急招服务员待遇优不压工资,面议,深圳市点一杯餐饮管理有限公司
餐饮,南村驻店配送提供车住,7000-14000元/月,东莞市梓晋物流有限公司
餐饮,护工转中医7k包吃住,7000-9000元/月,广州华手教育科技有限公司
餐饮,煮自理两夫妻饭轻松家务,5000-6000元/月,广州和管家家庭服务有限公司
餐饮,北京路急招高薪靓仔送餐员,6000-10000元/月,东莞市志晟信息咨询有限公司
餐饮,高薪急招健康管理师助理,7500-12000元/月,广州唯爱聚美科技有限公司
餐饮,番禺石楼招聘骑手-配车住,7000-11000元/月,北京三快到家科技有限公司
餐饮,大石超市配送单价高提供车,8000-16000元/月,东莞市梓晋物流有限公司
餐饮,直招骑手提供车住8K+,7000-13000元/月,美团配送合作商
餐饮,骑手直聘提供车住+预支,8000-12000元/月,广州市堃鹏管理咨询服务有限公司
餐饮,凤凰城学校食堂招聘点心师,3000-5000元/月,广州市增城区凤凰城中英文学校
餐饮,诚招婉斑服务员无需经验,面议,武汉市江岸区鎏银歌厅
餐饮,京溪招聘送餐员-有住配车,6500-10000元/月,美团配送合作商
餐饮,各区高薪急招送餐员+车住,6000-12000元/月,美团配送合作商
餐饮,诚聘爆单骑手8k-9k,8000-13000元/月,美团配送合作商
餐饮,荔湾区招骑手8—12每单,8000-12000元/月,美团配送合作商
餐饮,7-8k急招食堂厨师,7000-8000元/月,广州市悦恒服务有限公司
餐饮,工作稳定包吃三餐月6千起,6000-8000元/月,广州凌阳物流供应链有限公司
餐饮,餐厅后厨服务员包吃就近,4500-6000元/月,广州泰弘劳务派遣有限公司
餐饮,琶洲直招骑手送餐有车有住,8000-9000元/月,美团配送合作商
餐饮,高薪招聘餐厅服务员,4000-4500元/月,广州市泰唯美餐饮管理有限公司
餐饮,服务员包吃住5千,4000-6000元/月,广州新豪轩酒家有限公司
餐饮,地哩5K无门槛,4500-5500元/月,广东寒雅酒店管理咨询有限公司
餐饮,急急急聘骑手送餐员可预支,8000-13000元/月,广州市堃鹏管理咨询服务有限公司
餐饮,美团送餐员8K起有住配车,6000-12000元/月,美团配送合作商
餐饮,砧板/水台5千至7千,5000-8000元/月,广州菜管家农产品有限公司
餐饮,天河客运站美团直招骑手,10139-18181元/月,美团配送合作商
餐饮,服务生服务员4K+包吃住,3400-4500元/月,广州豪湘情餐饮有限公司
餐饮,饿了么送餐员吃穿不愁,8000-15000元/月,深圳瑞亨物流有限公司
餐饮,工厂两班倒不如送餐好,7000-12000元/月,美团配送合作商
餐饮,天河直招送餐员单多好配送,9000-13000元/月,美团配送合作商
餐饮,白云直招美团送餐员,7000-14000元/月,美团配送合作商
餐饮,单价高送餐员多劳多得,8000-12000元/月,美团配送合作商
餐饮,水吧,4000-7000元/月,广州柏悦美容有限公司
餐饮,无需经验比萨学徒,4000-4500元/月,广州胜德饮食有限公司
餐饮,石楼站点直聘骑手,5000-10000元/月,北京三快到家科技有限公司
餐饮,招聘轻松酒店洗碗工,3500-5000元/月,广州科迅企业管理服务有限公司
餐饮,东荟城站骑手提供车1W+,9000-15000元/月,叮咚买菜
餐饮,领班,5000-7500元/月,广州市威秀餐饮有限公司
餐饮,外卖骑手就近分配待遇好,7000-12000元/月,北京三快到家科技有限公司
餐饮,有吃有住有车配送员,6500-12000元/月,广州名胜供应链有限公司
餐饮,急招美团送餐员增城新塘,10000-12000元/月,美团配送合作商
餐饮,急招5k中餐咨客服务员,4500-5500元/月,广州寒雅企业管理咨询有限公司
餐饮,音乐西餐吧服务员,4000-6000元/月,广州科迅企业管理服务有限公司
餐饮,骑手不怕苦工资一万五,6000-12000元/月,美团配送合作商
餐饮,北京路送餐员-单多价高,6000-9000元/月,东莞市志晟信息咨询有限公司
餐饮,西村送餐员-单多价高,6000-9000元/月,东莞市志晟信息咨询有限公司
餐饮,老中医开店招店员学徒,8000-12000元/月,广州唯爱聚美科技有限公司
